Name,COUNT,500 %,520 %,521 %,400 %
WebTransaction/RestWebService/v1.1/customer/get (GET),786080,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/transaction/add (POST),441081,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/coupons (GET),99161,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/add (POST),54811,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id}/trackers (GET),53236,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/transactions (GET),50811,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/update (POST),41753,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/transactions/bulk (POST),29902,0.003344257909169955,0.003344257909169955,0.010032773727509865,0.0
WebTransaction/RestWebService/v2/customers/{id}/customerDetails (GET),20539,0.0,0.03408150348118214,0.0,0.0
WebTransaction/RestWebService/v2/customers/lookup (GET),16663,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id} (GET),16624,0.0,0.018046198267564966,0.0,0.0
WebTransaction/RestWebService/v2/customers/search (GET),7936,0.0,0.03780241935483871,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id} (PUT),6012,0.0,0.0166333998669328,0.083166999334664,0.0
WebTransaction/RestWebService/v1.1/transaction/add_with_local_currency (POST),5592,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/customers/coupons (GET),5296,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/interaction (GET),4295,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/preferences (GET),4230,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id}/subscriptions (POST),3592,0.0,0.027839643652561245,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id}/loyaltyDetails (GET),2530,0.0,0.07905138339920949,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id}/subscriptions (GET),1903,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/transactions/get (GET),906,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/subscriptions (GET),665,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/customers (POST),119,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/coupons/get (GET),47,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v1.1/customer/update_identity (POST),27,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id}/pointsTransfers (GET),7,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id}/changeIdentifier (POST),5,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/transactions (POST),4,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/customers/{id}/changeLabels (POST),3,0.0,0.0,0.0,0.0
WebTransaction/RestWebService/v2/transactions/{id} (GET),1,0.0,0.0,0.0,0.0
